year,quarter,state,category,total_count,total_amount
2018,3,haryana,Peer-to-peer payments,11261943.0,43288363069.03736
2018,3,haryana,Recharge & bill payments,9610158.0,3931402545.1817656
2018,3,himachal-pradesh,Financial Services,24546.0,4656825.161324186
2018,3,himachal-pradesh,Merchant payments,122025.0,93504465.66579163
2018,3,himachal-pradesh,Others,53079.0,48881790.23480201
2018,3,himachal-pradesh,Peer-to-peer payments,1088265.0,4789712984.956281
2018,3,himachal-pradesh,Recharge & bill payments,1372347.0,325368232.55588746
2018,3,india,Financial Services,24874384.0,3565791237.6801257
2018,3,india,Merchant payments,100703752.0,49732603939.32089
2018,3,india,Others,22378216.0,17798225110.199
2018,3,india,Peer-to-peer payments,808086348.0,1703869686856.1597
2018,3,india,Recharge & bill payments,409162056.0,125457247441.57838
2018,3,jammu-&-kashmir,Financial Services,133392.0,19193665.06387818
2018,3,jammu-&-kashmir,Merchant payments,420228.0,248479425.56391156
2018,3,jammu-&-kashmir,Others,110475.0,79121805.01214564
2018,3,jammu-&-kashmir,Peer-to-peer payments,3781359.0,10848068236.693754
2018,3,jammu-&-kashmir,Recharge & bill payments,2466429.0,609239866.0393202
2018,3,jharkhand,Financial Services,649029.0,114547810.73363817
2018,3,jharkhand,Merchant payments,862281.0,465179805.1210573
2018,3,jharkhand,Others,227061.0,205449197.038684
2018,3,jharkhand,Peer-to-peer payments,18011064.0,24428747253.610046
2018,3,jharkhand,Recharge & bill payments,4618428.0,770790186.610431
2018,3,karnataka,Financial Services,617220.0,152178070.21040845
2018,3,karnataka,Merchant payments,10914195.0,5638219741.615944
2018,3,karnataka,Others,1796331.0,1370023188.9085398
2018,3,karnataka,Peer-to-peer payments,38590521.0,128457384495.44153
2018,3,karnataka,Recharge & bill payments,26022516.0,9057469771.247814
2018,3,kerala,Financial Services,111858.0,18511930.163647495
2018,3,kerala,Merchant payments,632922.0,482116465.8070725
2018,3,kerala,Others,159723.0,109671978.79342875
2018,3,kerala,Peer-to-peer payments,4275777.0,14469717804.839233
2018,3,kerala,Recharge & bill payments,4222764.0,889057492.0229863
2018,3,ladakh,Financial Services,252.0,207951.36863616356
2018,3,ladakh,Merchant payments,3504.0,6049737.752015403
2018,3,ladakh,Others,1029.0,727433.5598842287
2018,3,ladakh,Peer-to-peer payments,30399.0,231257671.72186697
2018,3,ladakh,Recharge & bill payments,39408.0,14030137.032135345
2018,3,lakshadweep,Merchant payments,261.0,282139.2999910262
2018,3,lakshadweep,Others,45.0,53876.42871126806
2018,3,lakshadweep,Peer-to-peer payments,2523.0,11778146.234649152
2018,3,lakshadweep,Recharge & bill payments,2280.0,902934.9726061025
2018,3,madhya-pradesh,Financial Services,1078320.0,138361375.91656303
2018,3,madhya-pradesh,Merchant payments,2354985.0,1396172458.7704005
2018,3,madhya-pradesh,Others,782340.0,638312583.6702509
2018,3,madhya-pradesh,Peer-to-peer payments,29965527.0,66173058625.633026
2018,3,madhya-pradesh,Recharge & bill payments,17199783.0,4103321570.026965
2018,3,maharashtra,Financial Services,703794.0,157046904.02018583
2018,3,maharashtra,Merchant payments,8391612.0,5106662626.303157
2018,3,maharashtra,Others,1994640.0,1476683386.916093
2018,3,maharashtra,Peer-to-peer payments,40410195.0,136399602011.94145
2018,3,maharashtra,Recharge & bill payments,43115373.0,13642458270.560211
2018,3,manipur,Financial Services,7731.0,999244.9104945
2018,3,manipur,Merchant payments,22188.0,27542861.932075
2018,3,manipur,Others,8274.0,6406405.531253392
2018,3,manipur,Peer-to-peer payments,285612.0,1073306250.5537689
2018,3,manipur,Recharge & bill payments,243969.0,41738971.454775445
2018,3,meghalaya,Financial Services,2244.0,1658023.735007963
2018,3,meghalaya,Merchant payments,17406.0,16376792.068138715
2018,3,meghalaya,Others,6849.0,6449618.267280704
2018,3,meghalaya,Peer-to-peer payments,122496.0,562381746.1726415
2018,3,meghalaya,Recharge & bill payments,181875.0,42694804.360113755
2018,3,mizoram,Financial Services,720.0,131673.71829604963
2018,3,mizoram,Merchant payments,6930.0,8857601.40136373
2018,3,mizoram,Others,1776.0,2311006.7384616802
2018,3,mizoram,Peer-to-peer payments,55692.0,326350631.7294282
2018,3,mizoram,Recharge & bill payments,52830.0,12151300.788621545
2018,3,nagaland,Financial Services,1380.0,375514.85552805086
2018,3,nagaland,Merchant payments,10554.0,10893126.833192518
2018,3,nagaland,Others,4734.0,4220649.494072402
2018,3,nagaland,Peer-to-peer payments,101790.0,671894169.4548144
2018,3,nagaland,Recharge & bill payments,164655.0,37994768.17235214
2018,3,odisha,Financial Services,2509641.0,291876463.4735297
2018,3,odisha,Merchant payments,2189985.0,826598440.2579226
2018,3,odisha,Others,381246.0,260644582.75100547
2018,3,odisha,Peer-to-peer payments,73416417.0,66087262495.68652
2018,3,odisha,Recharge & bill payments,11659176.0,1817165344.5855126
2018,3,puducherry,Financial Services,5298.0,1185919.9263227899
2018,3,puducherry,Merchant payments,43152.0,48306072.8279766
2018,3,puducherry,Others,13185.0,9414135.299827972
2018,3,puducherry,Peer-to-peer payments,305451.0,1135105084.085145
2018,3,puducherry,Recharge & bill payments,203727.0,58963014.343348704
2018,3,punjab,Financial Services,162855.0,28287523.60406775
2018,3,punjab,Merchant payments,823374.0,584651983.7271326
2018,3,punjab,Others,202278.0,194213521.1975539
2018,3,punjab,Peer-to-peer payments,5052627.0,18521695201.677353
2018,3,punjab,Recharge & bill payments,4145190.0,1868212901.2574754
2018,3,rajasthan,Financial Services,690249.0,90557946.54235236
2018,3,rajasthan,Merchant payments,2133720.0,1336514994.0042806
2018,3,rajasthan,Others,900969.0,907294076.8420653
2018,3,rajasthan,Peer-to-peer payments,21362376.0,63031844766.42873
2018,3,rajasthan,Recharge & bill payments,17683980.0,6756094229.819904
2018,3,sikkim,Financial Services,1686.0,785300.4065116803
2018,3,sikkim,Merchant payments,13563.0,15966890.243863542
2018,3,sikkim,Others,5403.0,5181725.274143433
2018,3,sikkim,Peer-to-peer payments,129585.0,646642246.3672884
2018,3,sikkim,Recharge & bill payments,175263.0,36664518.56814648
2018,3,tamil-nadu,Financial Services,575196.0,111147667.0977209
2018,3,tamil-nadu,Merchant payments,3872934.0,2199568948.7189503
2018,3,tamil-nadu,Others,996363.0,737516261.985816
2018,3,tamil-nadu,Peer-to-peer payments,26432508.0,80377387980.1349
2018,3,tamil-nadu,Recharge & bill payments,15445233.0,4564655865.615114
2018,3,telangana,Financial Services,921936.0,157662371.92128652
2018,3,telangana,Merchant payments,5310225.0,2566602526.438256
2018,3,telangana,Others,1096449.0,901089332.4413863
2018,3,telangana,Peer-to-peer payments,34682856.0,87760517216.48624
2018,3,telangana,Recharge & bill payments,15986643.0,4704408181.883511
2018,3,tripura,Financial Services,24318.0,3240000.0338689014
2018,3,tripura,Merchant payments,64428.0,48277189.23340182
2018,3,tripura,Others,17244.0,13016259.242137622
2018,3,tripura,Peer-to-peer payments,558195.0,1196602281.9739015
2018,3,tripura,Recharge & bill payments,468924.0,100454433.63846846
2018,3,uttar-pradesh,Financial Services,1809909.0,229815433.97329974
2018,3,uttar-pradesh,Merchant payments,7192344.0,3038178555.3508797
2018,3,uttar-pradesh,Others,1634892.0,1481107108.7808864
2018,3,uttar-pradesh,Peer-to-peer payments,41486304.0,98832154820.94829
2018,3,uttar-pradesh,Recharge & bill payments,27422619.0,7455087188.669855
2018,3,uttarakhand,Financial Services,68376.0,13004129.728937548
2018,3,uttarakhand,Merchant payments,337026.0,253342124.5975057
2018,3,uttarakhand,Others,119751.0,127548310.1577082
2018,3,uttarakhand,Peer-to-peer payments,3149175.0,10068090884.791943
2018,3,uttarakhand,Recharge & bill payments,3013068.0,717733670.299396
2018,3,west-bengal,Financial Services,4858572.0,555561098.6895018
2018,3,west-bengal,Merchant payments,6756795.0,2938810665.419132
2018,3,west-bengal,Others,1064649.0,740614315.8879201
2018,3,west-bengal,Peer-to-peer payments,125647287.0,115319396445.71368
2018,3,west-bengal,Recharge & bill payments,22788945.0,5977420023.825187
2018,4,andaman-&-nicobar-islands,Financial Services,87.0,228107.3632179858
2018,4,andaman-&-nicobar-islands,Merchant payments,4263.0,10656083.206477968
2018,4,andaman-&-nicobar-islands,Others,1020.0,1404798.1820311304
2018,4,andaman-&-nicobar-islands,Peer-to-peer payments,31353.0,243004370.93475533
2018,4,andaman-&-nicobar-islands,Recharge & bill payments,34551.0,16351648.536883127
2018,4,andhra-pradesh,Financial Services,1202511.0,171534349.20966205
2018,4,andhra-pradesh,Merchant payments,7866393.0,5014757665.704767
2018,4,andhra-pradesh,Others,1168233.0,945634083.7874825
2018,4,andhra-pradesh,Peer-to-peer payments,52740258.0,141034919178.40823
2018,4,andhra-pradesh,Recharge & bill payments,29301249.0,7254492943.41287
2018,4,arunachal-pradesh,Financial Services,1683.0,301793.7113971866
2018,4,arunachal-pradesh,Merchant payments,23178.0,35996922.3120978
2018,4,arunachal-pradesh,Others,6666.0,7338815.906435382
2018,4,arunachal-pradesh,Peer-to-peer payments,204507.0,1406494479.6984107
2018,4,arunachal-pradesh,Recharge & bill payments,293253.0,61988075.64693983
2018,4,assam,Financial Services,84105.0,18995737.57965756
2018,4,assam,Merchant payments,2001879.0,721690185.8333818
2018,4,assam,Others,168801.0,116069456.37263462
2018,4,assam,Peer-to-peer payments,3837267.0,15854329365.21235
2018,4,assam,Recharge & bill payments,5110464.0,952983832.0412991
2018,4,bihar,Financial Services,711741.0,108598282.53956307
2018,4,bihar,Merchant payments,5041992.0,2546906079.199687
2018,4,bihar,Others,753294.0,906643140.5537524
2018,4,bihar,Peer-to-peer payments,24282888.0,78672911648.41197
2018,4,bihar,Recharge & bill payments,16407288.0,2958932355.0281105
2018,4,chandigarh,Financial Services,30024.0,6119434.011611111
2018,4,chandigarh,Merchant payments,405798.0,282032140.8184808
2018,4,chandigarh,Others,53562.0,43616665.572683096
2018,4,chandigarh,Peer-to-peer payments,1294383.0,5381615106.958922
2018,4,chandigarh,Recharge & bill payments,931581.0,384391427.97822624
2018,4,chhattisgarh,Financial Services,126597.0,29129431.30903112
2018,4,chhattisgarh,Merchant payments,1374273.0,995528893.7359254
2018,4,chhattisgarh,Others,251646.0,210720306.1904986
2018,4,chhattisgarh,Peer-to-peer payments,7028139.0,25350315898.442406
2018,4,chhattisgarh,Recharge & bill payments,7316877.0,1663543465.2365952
2018,4,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,8988.0,1115024.097400723
2018,4,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,47217.0,58731984.11811912
2018,4,dadra-&-nagar-haveli-&-daman-&-diu,Others,16020.0,20242288.61403586
2018,4,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,582642.0,1746246463.23454
2018,4,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,557379.0,149916090.33856452
2018,4,delhi,Financial Services,795012.0,174486010.30843475
2018,4,delhi,Merchant payments,29876901.0,8215289516.817819
2018,4,delhi,Others,4520598.0,1727558217.009583
2018,4,delhi,Peer-to-peer payments,29919747.0,97167757484.27316
2018,4,delhi,Recharge & bill payments,22450899.0,11883481627.710197
2018,4,goa,Financial Services,7569.0,2170797.698454987
2018,4,goa,Merchant payments,136758.0,199998341.76437896
2018,4,goa,Others,24294.0,26640583.29229998
2018,4,goa,Peer-to-peer payments,739278.0,3065706946.328027
2018,4,goa,Recharge & bill payments,636366.0,164498567.68405414
2018,4,gujarat,Financial Services,401745.0,92097819.49521
2018,4,gujarat,Merchant payments,4969131.0,3265119948.174075
2018,4,gujarat,Others,949215.0,621891017.0933522
2018,4,gujarat,Peer-to-peer payments,19464606.0,63621855554.340576
2018,4,gujarat,Recharge & bill payments,18415212.0,6891996969.244583
2018,4,haryana,Financial Services,362133.0,66757630.86526851
2018,4,haryana,Merchant payments,7240338.0,3040222139.6889286
2018,4,haryana,Others,1184196.0,801766926.8022606
2018,4,haryana,Peer-to-peer payments,17715096.0,67250759240.81604
2018,4,haryana,Recharge & bill payments,12348786.0,5013122111.195284
2018,4,himachal-pradesh,Financial Services,35502.0,6849158.372931795
2018,4,himachal-pradesh,Merchant payments,260889.0,262727435.40043002
2018,4,himachal-pradesh,Others,60729.0,63540424.97599346
2018,4,himachal-pradesh,Peer-to-peer payments,1771554.0,7101686638.338787
2018,4,himachal-pradesh,Recharge & bill payments,1794975.0,429093247.3296051
2018,4,india,Financial Services,20864660.0,3474338526.3600526
2018,4,india,Merchant payments,285994040.0,121989156833.35915
2018,4,india,Others,32985660.0,23210639097.799683
2018,4,india,Peer-to-peer payments,800940008.0,2379982837510.9307
2018,4,india,Recharge & bill payments,527668992.0,158314429308.09714
2018,4,jammu-&-kashmir,Financial Services,101325.0,18216531.45707417
2018,4,jammu-&-kashmir,Merchant payments,1206909.0,647313004.6288695
2018,4,jammu-&-kashmir,Others,147153.0,109720733.210668
2018,4,jammu-&-kashmir,Peer-to-peer payments,3796371.0,15455489235.78895
2018,4,jammu-&-kashmir,Recharge & bill payments,2912172.0,763421292.006995
2018,4,jharkhand,Financial Services,410754.0,109072396.56732297
2018,4,jharkhand,Merchant payments,2537868.0,1120307977.444985
2018,4,jharkhand,Others,271683.0,270078818.51661634
2018,4,jharkhand,Peer-to-peer payments,9976419.0,28242059450.40279
2018,4,jharkhand,Recharge & bill payments,5655405.0,984231280.4353731
2018,4,karnataka,Financial Services,868059.0,213404114.38249424
2018,4,karnataka,Merchant payments,35437434.0,14253952664.446693
2018,4,karnataka,Others,2436873.0,1738841380.0100334
2018,4,karnataka,Peer-to-peer payments,61415232.0,190726026684.1766
2018,4,karnataka,Recharge & bill payments,34278615.0,12092934885.188086
2018,4,kerala,Financial Services,225252.0,30190970.178202998
2018,4,kerala,Merchant payments,1251342.0,1136571598.9471278
2018,4,kerala,Others,193797.0,142016101.70539153
2018,4,kerala,Peer-to-peer payments,6221880.0,20879415463.710777
2018,4,kerala,Recharge & bill payments,5039691.0,1053889575.8957273
2018,4,ladakh,Financial Services,426.0,283814.2017554095
2018,4,ladakh,Merchant payments,5643.0,15248000.46227473
2018,4,ladakh,Others,1797.0,3095575.359606697
2018,4,ladakh,Peer-to-peer payments,47817.0,370835338.7679126
2018,4,ladakh,Recharge & bill payments,49950.0,17105798.686362866
2018,4,lakshadweep,Financial Services,18.0,1169.6796971759863
2018,4,lakshadweep,Merchant payments,432.0,786239.567208965
2018,4,lakshadweep,Others,33.0,24937.29144945954
2018,4,lakshadweep,Peer-to-peer payments,2067.0,11523691.292612772
2018,4,lakshadweep,Recharge & bill payments,2376.0,1053603.263700121
2018,4,madhya-pradesh,Financial Services,940620.0,130101729.46329278
2018,4,madhya-pradesh,Merchant payments,6169278.0,3108749261.7834105
2018,4,madhya-pradesh,Others,892596.0,777890682.1148326
2018,4,madhya-pradesh,Peer-to-peer payments,34369665.0,92692045994.71632
2018,4,madhya-pradesh,Recharge & bill payments,21820506.0,5008036550.824104
2018,4,maharashtra,Financial Services,975363.0,232036639.59037298
2018,4,maharashtra,Merchant payments,18143115.0,11955587226.744043
2018,4,maharashtra,Others,2465115.0,1864559008.4455924
2018,4,maharashtra,Peer-to-peer payments,62474001.0,206922033057.3088
2018,4,maharashtra,Recharge & bill payments,54213075.0,17582595211.412056
2018,4,manipur,Financial Services,4356.0,921975.7313171852
2018,4,manipur,Merchant payments,39999.0,62056299.852921516
2018,4,manipur,Others,8838.0,11349424.606080595
2018,4,manipur,Peer-to-peer payments,314616.0,1686028787.8805666
2018,4,manipur,Recharge & bill payments,340521.0,56694189.84714952
2018,4,meghalaya,Financial Services,2289.0,572625.5654693986
2018,4,meghalaya,Merchant payments,47304.0,43302942.58002746
2018,4,meghalaya,Others,8061.0,8754465.838513993
2018,4,meghalaya,Peer-to-peer payments,176856.0,905824328.1179781
2018,4,meghalaya,Recharge & bill payments,248886.0,54302674.91203253
2018,4,mizoram,Financial Services,435.0,106962.5501363668
2018,4,mizoram,Merchant payments,11097.0,20734759.82436899
2018,4,mizoram,Others,1959.0,2720239.8930287166
2018,4,mizoram,Peer-to-peer payments,78636.0,531147486.39175
2018,4,mizoram,Recharge & bill payments,73599.0,16571108.929304663
2018,4,nagaland,Financial Services,1761.0,648382.2253871984
2018,4,nagaland,Merchant payments,31050.0,31501904.38362892
2018,4,nagaland,Others,5376.0,5264821.473722553
2018,4,nagaland,Peer-to-peer payments,161169.0,1076778760.2928417
2018,4,nagaland,Recharge & bill payments,218643.0,49846534.26129093
2018,4,odisha,Financial Services,1486485.0,166603197.92715517
2018,4,odisha,Merchant payments,9185439.0,2046544247.6189954
2018,4,odisha,Others,475014.0,344604087.5748694
2018,4,odisha,Peer-to-peer payments,36855084.0,65412804232.78805
2018,4,odisha,Recharge & bill payments,15426372.0,2319052948.774839
2018,4,puducherry,Financial Services,10470.0,2067510.2180594043
2018,4,puducherry,Merchant payments,88410.0,77998829.27627191
2018,4,puducherry,Others,18138.0,12053468.218119126
2018,4,puducherry,Peer-to-peer payments,519510.0,1709475514.0109277
2018,4,puducherry,Recharge & bill payments,287364.0,75479674.54710624
2018,4,punjab,Financial Services,187359.0,35498888.62644695
2018,4,punjab,Merchant payments,1944288.0,1365274648.7756336
2018,4,punjab,Others,267747.0,256560136.35452127
2018,4,punjab,Peer-to-peer payments,6808125.0,28212265273.469673
2018,4,punjab,Recharge & bill payments,5453892.0,2476348773.723093
2018,4,rajasthan,Financial Services,934896.0,121237689.04368803
2018,4,rajasthan,Merchant payments,5957781.0,3516762971.9194355
2018,4,rajasthan,Others,1057296.0,1123504859.5093086
2018,4,rajasthan,Peer-to-peer payments,32258187.0,100734981113.04736
2018,4,rajasthan,Recharge & bill payments,22671009.0,8230774616.496214
2018,4,sikkim,Financial Services,2151.0,1789418.1437371196
2018,4,sikkim,Merchant payments,22356.0,37913427.71838128
2018,4,sikkim,Others,5043.0,5819897.2621212285
